Acousticness,Album,Album Type,Artist,Danceability,Date,Energy,Explicit,Genre,Instrumentalness,Key,Label,Length,Liveness,Loudness,Speechiness,Tempo,Track,Track Number,Valence
0.27,Hamilton (Original Broadway Cast Recording),compilation,Leslie Odom Jr.,0.638,2015-09-25,0.49,0.0,[],0.0,4.0,Atlantic Records,318214.0,0.657,-9.382,0.427,173.552,The Room Where It Happens,5.0,0.511
0.0962,On Me,single,Quality Control,0.92,2017-09-29,0.637,1.0,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'vapor trap']",0.0,0.0,"Quality Control Music, LLC",216209.0,0.196,-4.578,0.198,134.942,On Me,1.0,0.802
1.29e-05,Human,album,Three Days Grace,0.402,2015-03-27,0.97,0.0,"['alternative metal', 'canadian metal', 'canadian rock', 'nu metal', 'pop punk', 'post-grunge', 'rap metal']",2.62e-06,2.0,RCA Records Label,200146.0,0.189,-4.538,0.0668,75.106,I Am Machine,6.0,0.476
0.00733,27861,album,Parmalee,0.584,2017-07-21,0.716,0.0,"['contemporary country', 'country', 'country road', 'lift kit', 'modern country rock', 'modern uplift']",0.0,0.0,Stoney Creek Records,171066.0,0.0879,-4.737,0.0342,90.005,Sunday Morning,1.0,0.525
0.101,Voicenotes,album,Charlie Puth,0.592,2018-05-11,0.839,0.0,"['pop', 'post-teen pop', 'viral pop']",0.0,1.0,Artist Partner,216053.0,0.0528,-4.944,0.0564,168.501,Somebody Told Me,11.0,0.457
0.445,Vida Peligrosa,single,Arsenal Efectivo,0.719,2015-10-06,0.696,0.0,[],1.15e-06,6.0,"A.D. Records, LLC",183711.0,0.0796,-9.832,0.0475,112.085,Vida Peligrosa,3.0,0.841
0.885,Shot Down,single,Khalid,0.769,2017-02-03,0.511,0.0,"['indie r&b', 'pop']",0.000186,6.0,"Right Hand Music Group, LLC/RCA Records",209185.0,0.106,-6.673,0.0609,123.954,Shot Down,1.0,0.507
0.449,Dark Red,single,Steve Lacy,0.603,2017-02-20,0.783,0.0,['indie r&b'],7.96e-06,6.0,Three Quarter,173104.0,0.119,-4.023,0.062,172.041,Dark Red,1.0,0.775
0.36,Dawning,single,LUCHS,0.213,2016-06-02,0.122,0.0,['focus'],0.852,0.0,LUCHS,139671.0,0.184,-20.494,0.0327,140.145,Dawning,1.0,0.0396
0.0842,Time,single,Ella Mai,0.438,2016-02-28,0.467,1.0,"['dance pop', 'deep pop r&b', 'indie r&b', 'pop', 'r&b', 'urban contemporary']",0.0,4.0,10 Summers Records,237244.0,0.0925,-8.927,0.244,85.533,A Thousand Times,6.0,0.438
0.00573,The Life Of Pablo,album,Kanye West,0.545,2016-06-10,0.625,1.0,"['pop rap', 'rap']",0.0,2.0,Rock The World/IDJ/Kanye LP7,199866.0,0.304,-6.234,0.162,101.963,Highlights,7.0,0.377
0.121,Blurryface,album,Twenty One Pilots,0.719,2015-05-15,0.645,0.0,['pop punk'],0.00316,2.0,Fueled By Ramen,191493.0,0.362,-6.141,0.0358,123.02,Doubt,8.0,0.69
0.409,Reledaus,single,Mbo Mentho,0.574,2018-06-09,0.463,0.0,['focus'],0.000264,11.0,Steele Records,171000.0,0.118,-23.058,0.0499,159.988,Reledaus,1.0,0.993
0.302,I met you when I was 18. (the playlist),album,Lauv,0.745,2018-05-31,0.481,0.0,['pop'],3.67e-06,2.0,Lauv,224449.0,0.0808,-8.291,0.054,137.001,Easy Love,11.0,0.229
0.41,Therapy Session,album,NF,0.505,2016-04-22,0.628,0.0,['hip hop'],0.0,0.0,Capitol CMG Label Group,242680.0,0.167,-7.744,0.171,129.977,Lost In The Moment,14.0,0.0398
0.436,Bruce Wayne,album,Fetty Wap,0.655,2018-06-07,0.763,1.0,"['dwn trap', 'hip hop', 'pop', 'pop rap', 'rap', 'trap music']",0.0,7.0,300 Entertainment/RGF Productions,172776.0,0.122,-4.181,0.26,150.049,Look At Me,4.0,0.606
0.133,The Incredible True Story,album,Logic,0.642,2015-11-13,0.864,1.0,"['hip hop', 'pop rap', 'rap']",0.000311,6.0,Universal Music Group,208666.0,0.0542,-4.575,0.0493,170.08,Lord Willin',10.0,0.595
0.254,T R A P S O U L,album,Bryson Tiller,0.657,2015-10-02,0.497,1.0,"['indie r&b', 'pop', 'pop rap', 'r&b', 'rap', 'trap music']",0.0,1.0,TrapSoul/RCA Records,218253.0,0.367,-7.689,0.112,106.049,Overtime,13.0,0.594
0.00448,California,album,blink-182,0.447,2016-07-01,0.967,0.0,"['modern rock', 'pop punk', 'punk']",0.0,0.0,BMG,162720.0,0.487,-2.706,0.0793,179.991,She's Out Of Her Mind,3.0,0.606
0.803,Hamilton (Original Broadway Cast Recording),compilation,Christopher Jackson,0.436,2015-09-25,0.373,0.0,['hollywood'],0.0,0.0,Atlantic Records,97050.0,0.123,-9.769,0.0298,77.614,History Has Its Eyes On You,19.0,0.27
0.148,Lonely (feat. MAX),single,Matoma,0.588,2018-03-22,0.834,1.0,"['dance pop', 'deep tropical house', 'edm', 'pop', 'tropical house']",0.0,11.0,Big Beat/FFRR,167438.0,0.237,-4.558,0.0559,167.961,Lonely (feat. MAX),1.0,0.659
0.0758,Dirty Computer,album,Janelle Monáe,0.922,2018-04-27,0.485,1.0,"['indie r&b', 'neo soul', 'pop']",3.39e-05,1.0,Bad Boy Records,226287.0,0.601,-7.259,0.096,120.156,I Got The Juice (feat. Pharrell Williams),9.0,0.395
0.0409,The Incredible True Story,album,Logic,0.808,2015-11-13,0.81,1.0,"['hip hop', 'pop rap', 'rap']",2.24e-06,11.0,Universal Music Group,202920.0,0.077,-4.772,0.192,90.009,I Am The Greatest,8.0,0.368
0.00545,Empires On Fire,single,BANNERS,0.517,2017-11-03,0.922,0.0,"['indie anthem-folk', 'indie poptimism', 'modern alternative rock', 'modern rock']",0.0,2.0,Island Records,219800.0,0.223,-3.652,0.0432,74.931,Someone To You,1.0,0.667
0.0147,#Update,album,Yandel,0.666,2017-09-08,0.658,0.0,"['latin', 'latin hip hop', 'pop', 'reggaeton', 'tropical']",0.0,5.0,Sony Music Latin,203133.0,0.111,-4.938,0.209,182.184,No Quiero Amores,9.0,0.562
0.0889,Odisea,album,Ozuna,0.664,2017-08-25,0.748,0.0,"['reggaeton', 'trap latino']",0.0,5.0,VP Records Corp/Dimelo Vi,219000.0,0.0899,-3.718,0.0628,170.107,Cumpleaños,4.0,0.735
0.0519,Stories,album,Avicii,0.618,2015-10-02,0.665,0.0,"['big room', 'edm']",0.00065,7.0,Universal Music,232760.0,0.102,-7.147,0.048,115.969,Broken Arrows,6.0,0.335
0.122,Rain White Noise Sounds,single,The Rain Library,0.0608,2017-01-09,0.939,0.0,['sleep'],0.991,1.0,The Rain Library,187290.0,0.912,-26.324,0.118,73.234,White Noise Rain Sound,2.0,0.00558
0.263,Fire,single,Louis The Child,0.386,2016-09-30,0.714,0.0,"['edm', 'indie poptimism', 'pop', 'tropical house']",0.0,6.0,"Ultra Records, LLC",205617.0,0.233,-5.597,0.381,89.807,Fire,1.0,0.289
0.0134,Into Your Arms (feat. Ava Max),single,Witt Lowry,0.504,2018-06-08,0.788,1.0,"['indie pop rap', 'pop rap']",0.0,3.0,Witt Lowry,186022.0,0.363,-4.113,0.215,170.039,Into Your Arms (feat. Ava Max),1.0,0.228
0.848,Spotify Sessions,album,Angus & Julia Stone,0.615,2015-01-13,0.0987,0.0,"['folk-pop', 'indie folk']",0.0258,0.0,Angus,174360.0,0.708,-22.378,0.0424,75.898,Stay With Me - Live From Spotify Berlin,4.0,0.164
0.186,Expectations,album,Hayley Kiyoko,0.699,2018-03-30,0.888,0.0,"['dance pop', 'indie poptimism', 'pop', 'post-teen pop']",4.15e-06,10.0,Atlantic Records,216546.0,0.114,-4.002,0.079,110.965,Feelings,2.0,0.449
0.995,Quiet resource,single,Evelyn Stein,0.349,2017-02-07,0.0205,0.0,[],0.93,5.0,Evelyn Stein,207348.0,0.0962,-26.793,0.0425,68.983,Quiet Resource,1.0,0.0396
0.464,Ctrl,album,SZA,0.633,2017-06-09,0.511,1.0,"['hip hop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap']",0.0,0.0,Top Dawg Entertainment/RCA Records,75800.0,0.0727,-8.1,0.081,79.001,Wavy (Interlude),11.0,0.389
0.39,FIVE (Deluxe Edition),album,Prince Royce,0.732,2017-02-24,0.801,0.0,"['bachata', 'latin', 'latin pop', 'merengue urbano', 'pop', 'reggaeton', 'tropical']",0.0,9.0,Sony Music Latin,196480.0,0.31,-3.859,0.0327,123.981,Deja vu,6.0,0.824
0.354,Without Warning,album,21 Savage,0.799,2017-10-30,0.381,1.0,"['pop', 'rap', 'trap music']",3.12e-06,1.0,Epic,160320.0,0.135,-7.147,0.464,158.021,Disrespectful,7.0,0.0488
0.0214,NCT 2018 EMPATHY,album,NCT,0.827,2018-03-14,0.739,0.0,['k-pop'],4.13e-06,8.0,SM Entertainment,183019.0,0.043,-6.391,0.0744,95.999,Baby Don’t Stop,3.0,0.352
0.666,Lost & Found,album,Jorja Smith,0.692,2018-06-08,0.57,0.0,"['indie r&b', 'pop', 'r&b']",0.0,7.0,FAMM,250454.0,0.107,-8.077,0.185,91.917,Blue Lights,8.0,0.309
0.0178,Tell Me I'm Pretty,album,Cage The Elephant,0.549,2015-12-18,0.789,0.0,"['alternative rock', 'garage rock', 'indie pop', 'indie rock', 'modern alternative rock', 'modern rock', 'punk blues']",6.68e-05,5.0,RCA Records Label,214386.0,0.059,-6.071,0.0313,136.125,Cold Cold Cold,5.0,0.715
0.0206,This Is Me (From The Greatest Showman),single,Kesha,0.382,2017-12-22,0.638,0.0,"['dance pop', 'pop', 'pop rap', 'post-teen pop']",0.0,11.0,Atlantic Records,234886.0,0.16,-4.516,0.041,94.44,This Is Me (From The Greatest Showman),1.0,0.15
0.52,÷ (Deluxe),album,Ed Sheeran,0.738,2017-03-03,0.677,0.0,['pop'],0.0,7.0,Atlantic Records UK,176746.0,0.133,-5.121,0.0824,127.067,Bibia Be Ye Ye,14.0,0.882
0.368,Amen,album,Rich Brian,0.648,2018-02-02,0.734,1.0,"['indonesian hip hop', 'underground hip hop']",0.0,0.0,88rising Music / EMPIRE,228432.0,0.0938,-6.289,0.298,167.044,Cold,2.0,0.196
0.169,Radical $uicide,single,$uicideBoy$,0.82,2016-07-22,0.918,1.0,['underground hip hop'],0.00189,0.0,"G59 Records, LLC",116000.0,0.424,-2.2,0.0498,119.993,Champion Of Death,2.0,0.32
0.0304,Living Hope,single,Phil Wickham,0.211,2018-03-30,0.558,0.0,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'christian rock', 'indiecoustica', 'worship']",0.0,3.0,Fair Trade/Columbia,327000.0,0.0978,-6.232,0.041,143.452,Living Hope,1.0,0.317
0.066,Womp Womp,single,Valee,0.877,2018-05-04,0.558,1.0,"['underground hip hop', 'vapor trap']",0.0,1.0,Def Jam Records,226533.0,0.0745,-4.896,0.342,157.027,Womp Womp,1.0,0.493
0.0561,Yes I Will,single,Vertical Worship,0.43,2018-03-30,0.708,0.0,['anthem worship'],0.0,0.0,Essential Worship,234731.0,0.704,-7.14,0.0336,75.024,Yes I Will,1.0,0.243
0.0619,Sunlit Youth,album,Local Natives,0.563,2016-09-09,0.581,0.0,"['chamber pop', 'folk-pop', 'indie folk', 'indie pop', 'indie rock', 'indietronica', 'la indie', 'modern rock', 'shimmer pop', 'stomp and holler']",0.0,5.0,Loma Vista Recordings,237693.0,0.0524,-4.883,0.0349,138.079,Coins,7.0,0.655
0.0832,Great Are You Lord EP,single,one sonic society,0.492,2016-08-11,0.656,0.0,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'christian rock', 'worship']",0.0,9.0,Essential Worship,232379.0,0.202,-7.361,0.0365,147.948,Great Are You Lord,1.0,0.358
0.453,February 3rd,single,Jorja Smith,0.624,2018-05-25,0.453,0.0,"['indie r&b', 'pop', 'r&b']",0.000995,6.0,FAMM,242035.0,0.13,-9.184,0.0369,84.815,February 3rd,1.0,0.272
0.264,Currents,album,Tame Impala,0.473,2015-07-17,0.815,0.0,"['australian alternative rock', 'indietronica', 'modern rock', 'neo-psychedelic', 'psychedelic rock']",0.00316,8.0,Modular,363240.0,0.0518,-6.694,0.0485,151.838,"New Person, Same Old Mistakes",13.0,0.515
0.105,Birds In The Trap Sing McKnight,album,Travis Scott,0.688,2016-09-16,0.658,1.0,"['pop', 'pop rap', 'rap', 'trap music']",1.89e-06,1.0,Epic/Grand Hustle,226397.0,0.335,-4.155,0.0695,75.615,coordinate,3.0,0.28
0.142,Isolation,album,Kali Uchis,0.422,2018-04-06,0.471,0.0,"['colombian pop', 'indie r&b', 'pop']",0.0,3.0,Virgin EMI,204289.0,0.112,-8.784,0.18,82.433,Tyrant (feat. Jorja Smith),6.0,0.62
0.0196,Spotify Singles,single,Miguel,0.671,2018-04-18,0.606,0.0,"['dance pop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap']",0.000537,6.0,ByStorm Entertainment/RCA Records,184226.0,0.121,-7.689,0.0488,145.758,Sky Walker - Recorded at Spotify Studios NYC,1.0,0.125
0.00662,Artificial Selection,album,Dance Gavin Dance,0.484,2018-06-08,0.928,0.0,"['metalcore', 'pixie', 'screamo']",0.0,1.0,Rise Records,245068.0,0.733,-3.618,0.0574,135.934,Count Bassy,5.0,0.44
0.086,A Love Letter To You 2,album,Trippie Redd,0.614,2017-10-06,0.764,1.0,"['rap', 'trap music']",0.0,0.0,Strainge Entertainment,222288.0,0.203,-4.75,0.041,148.958,Woah Woah Woah,5.0,0.242
0.22,El Desorden,single,Ozuna,0.838,2017-11-17,0.81,0.0,"['reggaeton', 'trap latino']",1.31e-05,9.0,Pina Records,190243.0,0.0817,-3.175,0.0891,164.04,El Desorden,1.0,0.889
0.181,Bruce Wayne,album,Fetty Wap,0.728,2018-06-07,0.814,1.0,"['dwn trap', 'hip hop', 'pop', 'pop rap', 'rap', 'trap music']",0.0,2.0,300 Entertainment/RGF Productions,178773.0,0.135,-4.171,0.275,172.018,Westin,8.0,0.597
0.597,Underground,album,T3R Elemento,0.608,2017-11-03,0.524,0.0,['regional mexican'],0.0,7.0,"LA R RECORDS, LLC / PARRAL MUSIC",182851.0,0.091,-8.084,0.0315,109.823,Fire Up,1.0,0.615
0.122,Blurryface,album,Twenty One Pilots,0.597,2015-05-15,0.666,0.0,['pop punk'],0.00302,6.0,Fueled By Ramen,226786.0,0.1,-6.365,0.0418,164.992,Polarize,9.0,0.626
0.189,Getting Closer,single,NEW CITY,0.828,2018-03-30,0.607,0.0,[],0.0,5.0,Universal Music Canada,214693.0,0.347,-6.869,0.0369,115.025,Getting Closer,1.0,0.716
0.28,#SantanaWorld (+),album,Tay-K,0.777,2017-12-14,0.707,1.0,"['rap', 'trap music', 'underground hip hop', 'vapor trap']",0.0,9.0,88 Classic,112000.0,0.0749,-4.85,0.286,159.662,M.... She Wrote,2.0,0.614
0.172,Bruce Wayne,album,Fetty Wap,0.729,2018-06-07,0.718,1.0,"['dwn trap', 'hip hop', 'pop', 'pop rap', 'rap', 'trap music']",0.0,10.0,300 Entertainment/RGF Productions,161165.0,0.0946,-3.463,0.237,166.984,Star Struck,7.0,0.521
0.0607,Bruce Wayne,album,Fetty Wap,0.613,2018-06-07,0.817,1.0,"['dwn trap', 'hip hop', 'pop', 'pop rap', 'rap', 'trap music']",0.0,5.0,300 Entertainment/RGF Productions,173382.0,0.0979,-2.517,0.132,179.928,All For You,6.0,0.323
3.15e-05,Ember,album,Breaking Benjamin,0.4,2018-04-13,0.982,0.0,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rap rock']",8.2e-05,8.0,Hollywood Records,198040.0,0.133,-2.147,0.123,155.046,Feed the Wolf,2.0,0.384
0.0111,Vacation In Hell,album,Flatbush Zombies,0.659,2018-04-06,0.734,1.0,"['hip hop', 'rap', 'trap music', 'underground hip hop']",5.23e-06,8.0,Glorious Dead Recordings,172544.0,0.106,-8.856,0.206,110.916,HELL-O,1.0,0.328
0.529,Sober,single,Bazzi,0.534,2017-04-07,0.366,0.0,"['pop', 'post-teen pop']",0.0,7.0,ZZZ Entertainment,224627.0,0.21,-10.858,0.0488,123.503,Sober,1.0,0.324
0.00131,Ahead Of Myself,single,X Ambassadors,0.439,2017-07-21,0.552,1.0,"['modern alternative rock', 'modern rock', 'pop', 'stomp pop']",0.0,5.0,KIDinaKORNER/Interscope Records,223146.0,0.0905,-7.769,0.0389,89.428,Ahead Of Myself,1.0,0.358
0.981,Chasing Cloud Nine,single,LUCHS,0.0722,2016-06-17,0.0619,0.0,['focus'],0.968,5.0,LUCHS,162407.0,0.373,-27.257,0.0421,75.183,Chasing Cloud Nine,5.0,0.0722
0.0116,Love Is Dead,album,CHVRCHES,0.577,2018-05-25,0.791,0.0,"['indietronica', 'metropopolis', 'neo-synthpop', 'pop', 'shimmer pop']",0.0,5.0,Glassnote Entertainment Group LLC,188251.0,0.179,-3.054,0.0316,124.013,Miracle,7.0,0.431
0.0185,Lust For Life,album,Lana Del Rey,0.76,2017-07-21,0.561,1.0,['pop'],1.94e-05,1.0,Polydor,260672.0,0.199,-8.697,0.134,134.983,Summer Bummer (feat. A$AP Rocky & Playboi Carti),6.0,0.121
0.0109,SR3MM,album,Rae Sremmurd,0.713,2018-05-04,0.65,1.0,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,10.0,Mike WiLL Made-It,328488.0,0.0851,-5.187,0.0425,99.951,Offshore (feat. Young Thug) - From Swaecation,4.0,0.12
0.663,Drip Season 3,album,Gunna,0.942,2018-02-02,0.378,1.0,"['rap', 'southern hip hop', 'trap music', 'vapor trap']",0.0,5.0,Gunna,178983.0,0.123,-13.672,0.43,117.994,Drip or Drown Remix (feat. Lil Yachty),17.0,0.691
0.415,Un Chamaco Sin Futuro,album,LEGADO 7,0.774,2017-04-20,0.898,0.0,[],0.0,11.0,Rancho Humilde,197929.0,0.213,-2.67,0.0912,115.094,De Periódico Un Gallito,11.0,0.96
0.537,How To Be A Human Being,album,Glass Animals,0.737,2016-08-26,0.282,0.0,"['gauze pop', 'indietronica', 'modern alternative rock', 'modern rock', 'shiver pop']",3.93e-05,5.0,Wolf Tone,243509.0,0.233,-7.911,0.107,148.001,Season 2 Episode 3,3.0,0.679
0.0256,Culture II,album,Migos,0.892,2018-01-26,0.46,1.0,"['pop', 'rap', 'trap music']",0.0,1.0,"Quality Control Music, LLC",260224.0,0.147,-7.814,0.0997,136.964,Beast,15.0,0.093
0.451,Camila,album,Camila Cabello,0.569,2018-01-12,0.649,0.0,"['pop', 'post-teen pop']",0.0,11.0,Syco Music/Epic,175653.0,0.128,-8.175,0.482,108.77,Into It,10.0,0.441
0.0636,Getting Over You,single,Jackie Lee,0.446,2016-10-21,0.759,0.0,['lift kit'],0.0,2.0,Broken Bow Records,172101.0,0.098,-5.053,0.0331,170.17,Getting Over You,1.0,0.56
0.291,Tieduprightnow,single,Parcels,0.863,2018-04-27,0.533,0.0,"['aussietronica', 'french indietronica']",0.00126,5.0,Kitsuné Musique,249956.0,0.0794,-7.986,0.0484,102.025,Tieduprightnow,1.0,0.738
0.156,90059,album,Jay Rock,0.844,2015-09-11,0.553,1.0,"['dirty south rap', 'gangster rap', 'hip hop', 'indie r&b', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop']",1.32e-06,8.0,Top Dawg Entertainment,283751.0,0.0816,-7.284,0.356,114.939,Vice City (feat. Black Hippy),8.0,0.511
0.55,Coco (Original Motion Picture Soundtrack),compilation,Benjamin Bratt,0.496,2017-11-10,0.583,0.0,[],0.000273,2.0,Walt Disney Records,109280.0,0.143,-6.609,0.0409,129.286,Remember Me (Ernesto de la Cruz),1.0,0.597
0.361,What Now,album,Sylvan Esso,0.698,2017-04-28,0.555,0.0,"['art pop', 'chamber pop', 'etherpop', 'folk-pop', 'indie folk', 'indie pop', 'indietronica', 'shimmer pop', 'vapor soul']",0.00684,8.0,Loma Vista Recordings,210613.0,0.103,-6.436,0.0328,101.964,Die Young,3.0,0.471
0.0323,Everybody,album,Logic,0.851,2017-05-05,0.758,1.0,"['hip hop', 'pop rap', 'rap']",0.0,1.0,Def Jam Recordings,206613.0,0.12,-5.979,0.179,123.995,Killing Spree,4.0,0.196
0.0734,Haters (Remix),single,J Alvarez,0.845,2017-02-17,0.733,1.0,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",0.0,6.0,2017 On Top of the World Music,328706.0,0.257,-5.267,0.135,129.96,Haters - Remix,1.0,0.583
0.163,Chain Breaker (Deluxe Edition),album,Zach Williams,0.456,2017-09-15,0.438,0.0,[],0.0,5.0,Essential Records,265120.0,0.194,-8.457,0.0286,144.047,Fear Is a Liar,8.0,0.0972
0.805,Nation Of Two,album,Vance Joy,0.657,2018-02-23,0.396,0.0,['pop'],1.58e-06,7.0,Atlantic Records,239786.0,0.103,-9.255,0.0293,110.003,I'm With You,6.0,0.115
0.00739,Resurrection Power,single,Chris Tomlin,0.385,2018-01-12,0.74,0.0,"['ccm', 'christian alternative rock', 'christian music', 'christian rock', 'worship']",0.0,1.0,Sparrow (SPR),251106.0,0.0868,-4.135,0.0463,150.018,Resurrection Power,1.0,0.312
0.383,"How to: Friend, Love, Freefall",album,Rainbow Kitten Surprise,0.789,2018-04-06,0.593,0.0,"['indie pop', 'modern alternative rock', 'modern rock']",1.29e-06,5.0,Elektra (NEK),163746.0,0.191,-7.877,0.0582,109.952,Fever Pitch,3.0,0.293
0.0021,Level 1,single,Cheat Codes,0.604,2018-06-08,0.748,0.0,"['dance pop', 'edm', 'indie poptimism', 'pop', 'post-teen pop', 'tropical house']",0.0,8.0,300 Entertainment,163000.0,0.083,-5.343,0.0849,120.178,I Love It,1.0,0.52
0.542,Handwritten,album,Shawn Mendes,0.37,2015-04-14,0.45,0.0,"['canadian pop', 'pop', 'viral pop']",5.92e-05,10.0,Universal Music Group,215813.0,0.0783,-6.813,0.0331,199.908,Never Be Alone,3.0,0.3
0.245,Fed Baby’s,album,Moneybagg Yo,0.699,2017-11-17,0.614,1.0,"['rap', 'southern hip hop', 'trap music']",0.0,4.0,"N-Less Entertainment, LLC / Never Broke Again, LLC, distributed by Interscope Records",212660.0,0.359,-8.766,0.334,144.966,Mandatory Drug Test (feat. Young Thug),3.0,0.59
0.275,SUPER SLIMEY,album,Young Thug,0.697,2017-10-20,0.675,1.0,"['gangster rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,7.0,Epic/300/Atlantic Recording Corporation,220706.0,0.0767,-4.688,0.317,158.133,Killed Before,11.0,0.292
0.378,Bruce Wayne,album,Fetty Wap,0.612,2018-06-07,0.62,1.0,"['dwn trap', 'hip hop', 'pop', 'pop rap', 'rap', 'trap music']",0.000207,5.0,300 Entertainment/RGF Productions,38573.0,0.16,-11.087,0.226,142.982,Bruce Wayne (Intro),1.0,0.556
0.065,THERE IS MORE (Live),album,Hillsong Worship,0.369,2018-04-06,0.317,0.0,['worship'],1.13e-06,10.0,Hillsong (HIL),490000.0,0.114,-10.004,0.029,139.577,New Wine - Live,11.0,0.165
0.00387,The Click,album,AJR,0.611,2017-06-09,0.684,0.0,['modern rock'],0.0,7.0,AJR Productions,266255.0,0.047,-6.485,0.0607,91.072,Come Hang Out,13.0,0.43
0.206,Blockia,single,Bad Bunny,0.773,2017-05-19,0.583,1.0,"['reggaeton', 'trap latino']",0.0,1.0,Hear This Music,201739.0,0.16,-8.694,0.054,138.009,Blockia,1.0,0.373
0.00966,Para Tucancillos y Tucancillas,album,Los Tucanes De Tijuana,0.844,2017-09-13,0.717,0.0,"['banda', 'grupera', 'norteno', 'ranchera', 'regional mexican']",0.0,7.0,Master Q Music,199080.0,0.344,-4.947,0.0392,145.065,La Chona,1.0,0.965
0.0334,Bruce Wayne,album,Fetty Wap,0.81,2018-06-07,0.607,1.0,"['dwn trap', 'hip hop', 'pop', 'pop rap', 'rap', 'trap music']",0.0,9.0,300 Entertainment/RGF Productions,188874.0,0.0892,-4.519,0.204,101.037,Hit Some Corners,11.0,0.514
0.205,Tu Foto,single,Ozuna,0.735,2017-04-27,0.482,0.0,"['reggaeton', 'trap latino']",0.000194,7.0,Rimas Music LLC.,193117.0,0.0894,-9.21,0.0508,175.907,Tu Foto,1.0,0.795
0.0512,PRETTYMUCH an EP,single,PRETTYMUCH,0.616,2018-04-19,0.803,0.0,"['boy band', 'pop', 'post-teen pop', 'teen pop']",0.0,6.0,Syco Music,193095.0,0.115,-4.794,0.231,137.924,"10,000 Hours",2.0,0.51
0.104,Bruce Wayne,album,Fetty Wap,0.82,2018-06-07,0.598,1.0,"['dwn trap', 'hip hop', 'pop', 'pop rap', 'rap', 'trap music']",0.0,8.0,300 Entertainment/RGF Productions,183119.0,0.158,-3.588,0.18,140.005,What We Do,9.0,0.59
0.182,38 Baby,album,YoungBoy Never Broke Again,0.673,2016-10-28,0.619,1.0,['trap music'],0.0,4.0,"Never Broke Again, LLC",204068.0,0.119,-3.766,0.0692,155.916,Gravity,6.0,0.325
0.0243,714Ever,album,Yung Pinch,0.795,2016-10-10,0.523,1.0,"['emo rap', 'underground hip hop', 'vapor trap']",0.00652,4.0,TWNSHP,226153.0,0.11,-7.623,0.102,130.101,Look Like,5.0,0.617
0.136,Thinkin,single,Spiff TV,0.871,2018-04-06,0.599,0.0,[],0.00426,2.0,Sony Music Latin,247982.0,0.0976,-7.016,0.201,120.041,Thinkin,1.0,0.187
0.51,Flower Boy,album,"Tyler, The Creator",0.543,2017-07-21,0.572,1.0,"['hip hop', 'indie r&b', 'rap']",7.23e-06,11.0,Columbia,237000.0,0.28,-8.974,0.338,89.386,Pothole,6.0,0.569
0.0389,Bruce Wayne,album,Fetty Wap,0.758,2018-06-07,0.54,1.0,"['dwn trap', 'hip hop', 'pop', 'pop rap', 'rap', 'trap music']",0.0,1.0,300 Entertainment/RGF Productions,136383.0,0.114,-6.175,0.242,155.009,Wavy,10.0,0.601
0.571,Presence,album,Petit Biscuit,0.802,2017-11-10,0.371,0.0,['tropical house'],3.82e-06,6.0,Petit Biscuit Music,219933.0,0.108,-9.087,0.131,113.951,Problems,2.0,0.263
0.928,The Intro,single,Ruth B.,0.477,2015-11-27,0.242,0.0,"['pop', 'post-teen pop', 'viral pop']",0.0,8.0,Columbia,207973.0,0.0818,-9.162,0.0529,43.509,Superficial Love,4.0,0.488
